refresh_id,account_id,refresh_date,refresh_quarter,trigger_event_code,updated_fico_score,score_change_vs_prior,updated_utilization_pct,new_derogatory_flag,new_inquiry_count,collections_flag,bankruptcy_flag
BUR00020218,ACC0002661,2024-01-01,2024-Q1,behavioral_trigger,814,1,0.5278,0,1,0,0
BUR00020219,ACC0002661,2024-04-01,2024-Q2,cli_review,814,0,0.7731,0,2,0,0
BUR00020220,ACC0002661,2024-07-01,2024-Q3,behavioral_trigger,817,3,0.2017,0,3,0,0
BUR00020221,ACC0002661,2024-10-01,2024-Q4,collections_trigger,818,1,0.3613,0,3,0,0
BUR00020222,ACC0002662,2022-10-01,2022-Q4,quarterly_refresh,586,-4,0.0681,0,2,0,0
BUR00020223,ACC0002662,2023-01-01,2023-Q1,quarterly_refresh,582,-4,0.8227,0,3,0,0
BUR00020224,ACC0002662,2023-04-01,2023-Q2,cli_review,563,-19,0.2743,1,1,0,0
BUR00020225,ACC0002662,2023-07-01,2023-Q3,annual_review,548,-15,0.7825,1,3,0,0
BUR00020226,ACC0002662,2023-10-01,2023-Q4,cli_review,530,-18,0.0502,0,0,0,0
BUR00020227,ACC0002662,2024-01-01,2024-Q1,quarterly_refresh,510,-20,0.6698,0,2,0,0
BUR00020228,ACC0002662,2024-04-01,2024-Q2,collections_trigger,498,-12,0.6663,0,0,0,0
BUR00020229,ACC0002662,2024-07-01,2024-Q3,behavioral_trigger,478,-20,0.8396,1,3,0,0
BUR00020230,ACC0002662,2024-10-01,2024-Q4,annual_review,464,-14,0.6123,0,2,0,0
BUR00020231,ACC0002663,2021-10-01,2021-Q4,behavioral_trigger,578,-6,0.7786,0,2,0,0
BUR00020232,ACC0002663,2022-01-01,2022-Q1,quarterly_refresh,576,-2,0.7935,0,1,0,0
BUR00020233,ACC0002663,2022-04-01,2022-Q2,collections_trigger,575,-1,0.6668,0,3,0,0
BUR00020234,ACC0002663,2022-07-01,2022-Q3,cli_review,568,-7,1.0934,0,0,0,0
BUR00020235,ACC0002663,2022-10-01,2022-Q4,collections_trigger,568,0,0.2855,0,2,0,0
BUR00020236,ACC0002663,2023-01-01,2023-Q1,quarterly_refresh,563,-5,0.1215,0,0,0,0
BUR00020237,ACC0002663,2023-04-01,2023-Q2,behavioral_trigger,548,-15,1.0806,0,2,0,0
BUR00020238,ACC0002663,2023-07-01,2023-Q3,annual_review,530,-18,1.1183,0,1,0,0
BUR00020239,ACC0002663,2023-10-01,2023-Q4,collections_trigger,509,-21,0.6497,0,3,0,0
BUR00020240,ACC0002663,2024-01-01,2024-Q1,cli_review,500,-9,0.9288,0,0,0,0
BUR00020241,ACC0002663,2024-04-01,2024-Q2,annual_review,483,-17,1.1116,1,3,0,0
BUR00020242,ACC0002663,2024-07-01,2024-Q3,cli_review,469,-14,1.1038,0,2,0,0
BUR00020243,ACC0002663,2024-10-01,2024-Q4,annual_review,455,-14,0.849,0,3,0,0
BUR00020244,ACC0002664,2023-10-01,2023-Q4,behavioral_trigger,624,0,0.7909,0,1,0,0
BUR00020245,ACC0002664,2024-01-01,2024-Q1,collections_trigger,624,0,0.7876,0,3,0,0
BUR00020246,ACC0002664,2024-04-01,2024-Q2,cli_review,624,0,0.1351,0,2,0,0
BUR00020247,ACC0002664,2024-07-01,2024-Q3,behavioral_trigger,624,0,0.4434,0,3,0,0
BUR00020248,ACC0002664,2024-10-01,2024-Q4,behavioral_trigger,624,0,0.849,0,0,0,0
BUR00020249,ACC0002665,2024-04-01,2024-Q2,collections_trigger,633,0,0.6546,0,2,0,0
BUR00020250,ACC0002665,2024-07-01,2024-Q3,quarterly_refresh,633,0,0.4266,0,0,0,0
BUR00020251,ACC0002665,2024-10-01,2024-Q4,annual_review,633,0,0.7343,0,3,0,0
BUR00020252,ACC0002666,2024-07-01,2024-Q3,collections_trigger,631,0,0.3892,0,0,0,0
BUR00020253,ACC0002666,2024-10-01,2024-Q4,annual_review,631,0,0.1661,0,1,0,0
BUR00020254,ACC0002667,2021-07-01,2021-Q3,annual_review,598,-3,0.5531,0,0,0,0
BUR00020255,ACC0002667,2021-10-01,2021-Q4,quarterly_refresh,595,-3,0.4381,0,0,0,0
BUR00020256,ACC0002667,2022-01-01,2022-Q1,collections_trigger,595,0,0.2541,0,1,0,0
BUR00020257,ACC0002667,2022-04-01,2022-Q2,collections_trigger,590,-5,0.2592,0,0,0,0
BUR00020258,ACC0002667,2022-07-01,2022-Q3,cli_review,590,0,0.2596,0,0,0,0
BUR00020259,ACC0002667,2022-10-01,2022-Q4,cli_review,583,-7,0.735,0,1,0,0
BUR00020260,ACC0002667,2023-01-01,2023-Q1,quarterly_refresh,579,-4,0.2789,0,0,0,0
BUR00020261,ACC0002667,2023-04-01,2023-Q2,annual_review,576,-3,0.2341,0,2,0,0
BUR00020262,ACC0002667,2023-07-01,2023-Q3,collections_trigger,571,-5,0.9823,0,2,0,0
BUR00020263,ACC0002667,2023-10-01,2023-Q4,cli_review,565,-6,0.5859,0,1,0,0
BUR00020264,ACC0002667,2024-01-01,2024-Q1,behavioral_trigger,560,-5,0.6882,0,1,0,0
BUR00020265,ACC0002667,2024-04-01,2024-Q2,collections_trigger,553,-7,0.5166,0,2,0,0
BUR00020266,ACC0002667,2024-07-01,2024-Q3,cli_review,547,-6,0.6799,0,3,0,0
BUR00020267,ACC0002667,2024-10-01,2024-Q4,cli_review,543,-4,0.5136,0,0,0,0
BUR00020268,ACC0002668,2022-01-01,2022-Q1,quarterly_refresh,676,0,0.6653,0,1,0,0
BUR00020269,ACC0002668,2022-04-01,2022-Q2,quarterly_refresh,676,0,1.0127,0,3,0,0
BUR00020270,ACC0002668,2022-07-01,2022-Q3,quarterly_refresh,676,0,0.6681,0,1,0,0
BUR00020271,ACC0002668,2022-10-01,2022-Q4,quarterly_refresh,676,0,0.7649,0,0,0,0
BUR00020272,ACC0002668,2023-01-01,2023-Q1,cli_review,676,0,0.9375,0,2,0,0
BUR00020273,ACC0002668,2023-04-01,2023-Q2,behavioral_trigger,676,0,0.9685,0,1,0,0
BUR00020274,ACC0002668,2023-07-01,2023-Q3,annual_review,676,0,0.4687,0,3,0,0
BUR00020275,ACC0002668,2023-10-01,2023-Q4,collections_trigger,676,0,0.1944,0,2,0,0
BUR00020276,ACC0002668,2024-01-01,2024-Q1,annual_review,676,0,0.5687,0,1,0,0
BUR00020277,ACC0002668,2024-04-01,2024-Q2,cli_review,676,0,0.099,0,3,0,0
BUR00020278,ACC0002668,2024-07-01,2024-Q3,collections_trigger,676,0,0.9233,0,3,0,0
BUR00020279,ACC0002668,2024-10-01,2024-Q4,behavioral_trigger,676,0,0.6754,0,0,0,0
BUR00020280,ACC0002669,2023-10-01,2023-Q4,cli_review,649,0,0.3603,0,2,0,0
BUR00020281,ACC0002669,2024-01-01,2024-Q1,cli_review,649,0,0.8372,0,2,0,0
BUR00020282,ACC0002669,2024-04-01,2024-Q2,collections_trigger,649,0,0.214,0,1,0,0
BUR00020283,ACC0002669,2024-07-01,2024-Q3,behavioral_trigger,649,0,0.8235,0,2,0,0
BUR00020284,ACC0002669,2024-10-01,2024-Q4,quarterly_refresh,649,0,0.3118,0,3,0,0
BUR00020285,ACC0002670,2022-01-01,2022-Q1,quarterly_refresh,665,0,0.4459,0,2,0,0
BUR00020286,ACC0002670,2022-04-01,2022-Q2,quarterly_refresh,665,0,0.6762,0,2,0,0
BUR00020287,ACC0002670,2022-07-01,2022-Q3,collections_trigger,665,0,0.4381,0,0,0,0
BUR00020288,ACC0002670,2022-10-01,2022-Q4,quarterly_refresh,665,0,0.4701,0,1,0,0
BUR00020289,ACC0002670,2023-01-01,2023-Q1,collections_trigger,665,0,0.745,0,2,0,0
BUR00020290,ACC0002670,2023-04-01,2023-Q2,collections_trigger,665,0,0.5101,0,0,0,0
BUR00020291,ACC0002670,2023-07-01,2023-Q3,collections_trigger,665,0,0.102,0,2,0,0
BUR00020292,ACC0002670,2023-10-01,2023-Q4,annual_review,665,0,0.5452,0,1,0,0
BUR00020293,ACC0002670,2024-01-01,2024-Q1,collections_trigger,665,0,0.5556,0,0,0,0
BUR00020294,ACC0002670,2024-04-01,2024-Q2,collections_trigger,665,0,0.4331,0,3,0,0
BUR00020295,ACC0002670,2024-07-01,2024-Q3,quarterly_refresh,665,0,0.6219,0,3,0,0
BUR00020296,ACC0002670,2024-10-01,2024-Q4,behavioral_trigger,665,0,0.1882,0,2,0,0
BUR00020297,ACC0002671,2024-10-01,2024-Q4,behavioral_trigger,661,0,0.45,0,2,0,0
BUR00020298,ACC0002672,2022-01-01,2022-Q1,collections_trigger,813,0,0.4883,0,3,0,0
BUR00020299,ACC0002672,2022-04-01,2022-Q2,behavioral_trigger,815,2,0.2584,0,2,0,0
BUR00020300,ACC0002672,2022-07-01,2022-Q3,cli_review,817,2,0.535,0,2,0,0
BUR00020301,ACC0002672,2022-10-01,2022-Q4,annual_review,819,2,0.228,0,1,0,0
BUR00020302,ACC0002672,2023-01-01,2023-Q1,cli_review,823,4,0.6955,0,0,0,0
BUR00020303,ACC0002672,2023-04-01,2023-Q2,behavioral_trigger,824,1,0.4324,0,0,0,0
BUR00020304,ACC0002672,2023-07-01,2023-Q3,collections_trigger,825,1,0.8523,0,2,0,0
BUR00020305,ACC0002672,2023-10-01,2023-Q4,cli_review,828,3,0.5716,0,3,0,0
BUR00020306,ACC0002672,2024-01-01,2024-Q1,collections_trigger,828,0,0.2011,0,3,0,0
BUR00020307,ACC0002672,2024-04-01,2024-Q2,quarterly_refresh,832,4,0.4101,0,0,0,0
BUR00020308,ACC0002672,2024-07-01,2024-Q3,quarterly_refresh,832,0,0.4487,0,0,0,0
BUR00020309,ACC0002672,2024-10-01,2024-Q4,quarterly_refresh,835,3,0.2823,0,3,0,0
BUR00020310,ACC0002673,2023-07-01,2023-Q3,cli_review,709,0,0.3132,0,1,0,0
BUR00020311,ACC0002673,2023-10-01,2023-Q4,annual_review,709,0,0.4682,0,3,0,0
BUR00020312,ACC0002673,2024-01-01,2024-Q1,quarterly_refresh,690,-19,0.4843,0,1,0,0
BUR00020313,ACC0002673,2024-04-01,2024-Q2,behavioral_trigger,684,-6,0.7936,0,3,0,0
BUR00020314,ACC0002673,2024-07-01,2024-Q3,cli_review,674,-10,0.594,0,2,0,0
BUR00020315,ACC0002673,2024-10-01,2024-Q4,annual_review,657,-17,0.7929,1,3,1,0
BUR00020316,ACC0002674,2021-04-01,2021-Q2,cli_review,801,2,0.0657,0,3,0,0
BUR00020317,ACC0002674,2021-07-01,2021-Q3,annual_review,802,1,0.6318,0,3,0,0
BUR00020318,ACC0002674,2021-10-01,2021-Q4,quarterly_refresh,805,3,1.0289,0,2,0,0
BUR00020319,ACC0002675,2021-10-01,2021-Q4,quarterly_refresh,727,0,0.0582,0,1,0,0
BUR00020320,ACC0002675,2022-01-01,2022-Q1,annual_review,727,0,0.6627,0,2,0,0
BUR00020321,ACC0002675,2022-04-01,2022-Q2,cli_review,727,0,0.5936,0,0,0,0
BUR00020322,ACC0002675,2022-07-01,2022-Q3,behavioral_trigger,727,0,0.4775,0,3,0,0
BUR00020323,ACC0002675,2022-10-01,2022-Q4,annual_review,727,0,0.3344,0,1,0,0
BUR00020324,ACC0002675,2023-01-01,2023-Q1,behavioral_trigger,727,0,0.375,0,1,0,0
BUR00020325,ACC0002675,2023-04-01,2023-Q2,cli_review,727,0,0.7149,0,0,0,0
BUR00020326,ACC0002675,2023-07-01,2023-Q3,cli_review,727,0,0.4239,0,0,0,0
BUR00020327,ACC0002675,2023-10-01,2023-Q4,cli_review,727,0,0.5995,0,2,0,0
BUR00020328,ACC0002675,2024-01-01,2024-Q1,cli_review,727,0,0.2673,0,2,0,0
BUR00020329,ACC0002675,2024-04-01,2024-Q2,annual_review,727,0,0.9189,0,1,0,0
BUR00020330,ACC0002675,2024-07-01,2024-Q3,behavioral_trigger,727,0,0.4493,0,1,0,0
BUR00020331,ACC0002675,2024-10-01,2024-Q4,quarterly_refresh,727,0,0.6564,0,0,0,0
BUR00020332,ACC0002676,2024-01-01,2024-Q1,behavioral_trigger,609,-2,0.3789,0,1,0,0
BUR00020333,ACC0002676,2024-04-01,2024-Q2,quarterly_refresh,606,-3,0.4649,0,0,0,0
BUR00020334,ACC0002676,2024-07-01,2024-Q3,behavioral_trigger,601,-5,0.7094,0,1,0,0
BUR00020335,ACC0002676,2024-10-01,2024-Q4,cli_review,599,-2,0.6399,0,2,0,0
BUR00020336,ACC0002677,2022-07-01,2022-Q3,cli_review,742,0,0.5522,0,1,0,0
BUR00020337,ACC0002677,2022-10-01,2022-Q4,annual_review,742,0,0.2787,0,2,0,0
BUR00020338,ACC0002677,2023-01-01,2023-Q1,collections_trigger,742,0,0.6568,0,0,0,0
BUR00020339,ACC0002677,2023-04-01,2023-Q2,behavioral_trigger,742,0,0.352,0,1,0,0
BUR00020340,ACC0002677,2023-07-01,2023-Q3,behavioral_trigger,742,0,0.4805,0,0,0,0
BUR00020341,ACC0002677,2023-10-01,2023-Q4,behavioral_trigger,742,0,0.3885,0,2,0,0
BUR00020342,ACC0002677,2024-01-01,2024-Q1,collections_trigger,742,0,0.5092,0,2,0,0
BUR00020343,ACC0002677,2024-04-01,2024-Q2,cli_review,742,0,0.4001,0,2,0,0
BUR00020344,ACC0002677,2024-07-01,2024-Q3,quarterly_refresh,742,0,0.3838,0,1,0,0
BUR00020345,ACC0002677,2024-10-01,2024-Q4,annual_review,742,0,0.5234,0,0,0,0
BUR00020346,ACC0002678,2024-01-01,2024-Q1,quarterly_refresh,758,0,0.9817,0,1,0,0
BUR00020347,ACC0002678,2024-04-01,2024-Q2,annual_review,758,0,0.2422,0,1,0,0
BUR00020348,ACC0002678,2024-07-01,2024-Q3,behavioral_trigger,758,0,0.9334,0,2,0,0
BUR00020349,ACC0002678,2024-10-01,2024-Q4,cli_review,758,0,0.7023,0,1,0,0
BUR00020350,ACC0002679,2023-07-01,2023-Q3,behavioral_trigger,678,0,0.3829,0,2,0,0
BUR00020351,ACC0002679,2023-10-01,2023-Q4,cli_review,678,0,0.2838,0,2,0,0
BUR00020352,ACC0002679,2024-01-01,2024-Q1,annual_review,678,0,0.5993,0,2,0,0
BUR00020353,ACC0002679,2024-04-01,2024-Q2,annual_review,678,0,0.3908,0,2,0,0
BUR00020354,ACC0002679,2024-07-01,2024-Q3,quarterly_refresh,678,0,0.4477,0,3,0,0
BUR00020355,ACC0002679,2024-10-01,2024-Q4,collections_trigger,678,0,0.6337,0,3,0,0
BUR00020356,ACC0002680,2023-07-01,2023-Q3,cli_review,725,0,0.0959,0,1,0,0
BUR00020357,ACC0002680,2023-10-01,2023-Q4,cli_review,725,0,0.1719,0,1,0,0
BUR00020358,ACC0002680,2024-01-01,2024-Q1,annual_review,725,0,0.7839,0,0,0,0
BUR00020359,ACC0002680,2024-04-01,2024-Q2,quarterly_refresh,725,0,0.6666,0,0,0,0
BUR00020360,ACC0002680,2024-07-01,2024-Q3,quarterly_refresh,725,0,0.5438,0,2,0,0
BUR00020361,ACC0002680,2024-10-01,2024-Q4,annual_review,725,0,0.588,0,3,0,0
BUR00020362,ACC0002681,2024-07-01,2024-Q3,quarterly_refresh,630,0,0.3239,0,1,0,0
BUR00020363,ACC0002681,2024-10-01,2024-Q4,behavioral_trigger,630,0,0.2162,0,1,0,0
BUR00020364,ACC0002682,2023-01-01,2023-Q1,collections_trigger,833,4,0.179,0,0,0,0
BUR00020365,ACC0002682,2023-04-01,2023-Q2,collections_trigger,834,1,0.3367,0,3,0,0
BUR00020366,ACC0002682,2023-07-01,2023-Q3,quarterly_refresh,835,1,0.293,0,0,0,0
BUR00020367,ACC0002682,2023-10-01,2023-Q4,quarterly_refresh,835,0,0.18,0,1,0,0
BUR00020368,ACC0002682,2024-01-01,2024-Q1,annual_review,836,1,0.7089,0,2,0,0
BUR00020369,ACC0002682,2024-04-01,2024-Q2,collections_trigger,839,3,0.9072,0,2,0,0
BUR00020370,ACC0002682,2024-07-01,2024-Q3,cli_review,843,4,0.6508,0,0,0,0
BUR00020371,ACC0002682,2024-10-01,2024-Q4,quarterly_refresh,847,4,0.7583,0,2,0,0
BUR00020372,ACC0002683,2022-10-01,2022-Q4,annual_review,803,4,0.3708,0,1,0,0
BUR00020373,ACC0002683,2023-01-01,2023-Q1,behavioral_trigger,806,3,0.3436,0,1,0,0
BUR00020374,ACC0002683,2023-04-01,2023-Q2,cli_review,808,2,0.2426,0,2,0,0
BUR00020375,ACC0002683,2023-07-01,2023-Q3,behavioral_trigger,809,1,0.8053,0,3,0,0
BUR00020376,ACC0002683,2023-10-01,2023-Q4,quarterly_refresh,810,1,0.803,0,1,0,0
BUR00020377,ACC0002683,2024-01-01,2024-Q1,cli_review,813,3,0.0602,0,1,0,0
BUR00020378,ACC0002683,2024-04-01,2024-Q2,quarterly_refresh,814,1,0.3023,0,3,0,0
BUR00020379,ACC0002683,2024-07-01,2024-Q3,behavioral_trigger,816,2,0.186,0,0,0,0
BUR00020380,ACC0002683,2024-10-01,2024-Q4,quarterly_refresh,819,3,0.2233,0,2,0,0
BUR00020381,ACC0002684,2023-01-01,2023-Q1,behavioral_trigger,638,0,0.6059,0,1,0,0
BUR00020382,ACC0002684,2023-04-01,2023-Q2,behavioral_trigger,638,0,0.7412,0,3,0,0
BUR00020383,ACC0002684,2023-07-01,2023-Q3,cli_review,638,0,0.7383,0,1,0,0
BUR00020384,ACC0002684,2023-10-01,2023-Q4,quarterly_refresh,638,0,0.4723,0,0,0,0
BUR00020385,ACC0002684,2024-01-01,2024-Q1,annual_review,638,0,0.7208,0,1,0,0
BUR00020386,ACC0002684,2024-04-01,2024-Q2,cli_review,638,0,0.8093,0,0,0,0
BUR00020387,ACC0002684,2024-07-01,2024-Q3,annual_review,638,0,0.6083,0,3,0,0
BUR00020388,ACC0002684,2024-10-01,2024-Q4,quarterly_refresh,638,0,0.2828,0,3,0,0
BUR00020389,ACC0002685,2022-10-01,2022-Q4,annual_review,824,3,0.8143,0,0,0,0
BUR00020390,ACC0002685,2023-01-01,2023-Q1,collections_trigger,825,1,0.7777,0,1,0,0
BUR00020391,ACC0002685,2023-04-01,2023-Q2,quarterly_refresh,828,3,0.337,0,0,0,0
BUR00020392,ACC0002685,2023-07-01,2023-Q3,collections_trigger,830,2,0.7839,0,2,0,0
BUR00020393,ACC0002685,2023-10-01,2023-Q4,cli_review,831,1,0.5313,0,1,0,0
BUR00020394,ACC0002685,2024-01-01,2024-Q1,annual_review,832,1,0.2052,0,1,0,0
BUR00020395,ACC0002685,2024-04-01,2024-Q2,cli_review,834,2,0.6409,0,2,0,0
BUR00020396,ACC0002686,2022-07-01,2022-Q3,quarterly_refresh,846,2,0.1425,0,3,0,0
BUR00020397,ACC0002686,2022-10-01,2022-Q4,collections_trigger,850,4,0.4652,0,0,0,0
BUR00020398,ACC0002686,2023-01-01,2023-Q1,cli_review,850,0,0.4655,0,1,0,0
BUR00020399,ACC0002686,2023-04-01,2023-Q2,cli_review,850,2,0.6014,0,0,0,0
BUR00020400,ACC0002686,2023-07-01,2023-Q3,quarterly_refresh,850,4,0.5006,0,1,0,0
BUR00020401,ACC0002686,2023-10-01,2023-Q4,behavioral_trigger,850,4,0.0738,0,0,0,0
BUR00020402,ACC0002686,2024-01-01,2024-Q1,behavioral_trigger,850,2,0.3296,0,1,0,0
BUR00020403,ACC0002686,2024-04-01,2024-Q2,behavioral_trigger,850,3,0.2028,0,1,0,0
BUR00020404,ACC0002686,2024-07-01,2024-Q3,annual_review,850,4,0.3839,0,1,0,0
BUR00020405,ACC0002686,2024-10-01,2024-Q4,annual_review,850,4,0.2658,0,1,0,0
BUR00020406,ACC0002687,2023-01-01,2023-Q1,cli_review,712,0,0.6306,0,3,0,0
BUR00020407,ACC0002687,2023-04-01,2023-Q2,quarterly_refresh,712,0,0.1021,0,0,0,0
BUR00020408,ACC0002687,2023-07-01,2023-Q3,behavioral_trigger,712,0,0.5012,0,0,0,0
BUR00020409,ACC0002687,2023-10-01,2023-Q4,collections_trigger,712,0,0.8213,0,0,0,0
BUR00020410,ACC0002687,2024-01-01,2024-Q1,cli_review,712,0,0.6586,0,0,0,0
BUR00020411,ACC0002687,2024-04-01,2024-Q2,collections_trigger,712,0,0.3961,0,0,0,0
BUR00020412,ACC0002687,2024-07-01,2024-Q3,quarterly_refresh,712,0,0.1497,0,2,0,0
BUR00020413,ACC0002687,2024-10-01,2024-Q4,cli_review,712,0,0.377,0,3,0,0
BUR00020414,ACC0002688,2024-10-01,2024-Q4,annual_review,541,-5,0.5753,0,1,0,0
BUR00020415,ACC0002689,2022-01-01,2022-Q1,cli_review,652,0,0.2154,0,1,0,0
BUR00020416,ACC0002689,2022-04-01,2022-Q2,collections_trigger,652,0,0.478,0,3,0,0
BUR00020417,ACC0002689,2022-07-01,2022-Q3,quarterly_refresh,652,0,0.2547,0,2,0,0
BUR00020418,ACC0002689,2022-10-01,2022-Q4,annual_review,652,0,0.6866,0,0,0,0
BUR00020419,ACC0002689,2023-01-01,2023-Q1,collections_trigger,652,0,0.2122,0,1,0,0
BUR00020420,ACC0002689,2023-04-01,2023-Q2,quarterly_refresh,652,0,0.201,0,1,0,0
BUR00020421,ACC0002689,2023-07-01,2023-Q3,cli_review,652,0,0.3508,0,3,0,0
BUR00020422,ACC0002689,2023-10-01,2023-Q4,annual_review,652,0,0.0557,0,0,0,0
BUR00020423,ACC0002689,2024-01-01,2024-Q1,collections_trigger,652,0,0.5131,0,3,0,0
BUR00020424,ACC0002689,2024-04-01,2024-Q2,behavioral_trigger,652,0,0.2007,0,2,0,0
BUR00020425,ACC0002689,2024-07-01,2024-Q3,collections_trigger,652,0,0.2069,0,0,0,0
BUR00020426,ACC0002689,2024-10-01,2024-Q4,quarterly_refresh,652,0,0.4082,0,3,0,0
BUR00020427,ACC0002690,2022-10-01,2022-Q4,cli_review,757,0,0.5916,0,0,0,0
BUR00020428,ACC0002690,2023-01-01,2023-Q1,behavioral_trigger,757,0,0.5756,0,1,0,0
BUR00020429,ACC0002690,2023-04-01,2023-Q2,cli_review,757,0,0.4258,0,0,0,0
BUR00020430,ACC0002690,2023-07-01,2023-Q3,collections_trigger,757,0,0.5467,0,1,0,0
BUR00020431,ACC0002690,2023-10-01,2023-Q4,behavioral_trigger,757,0,0.1143,0,0,0,0
BUR00020432,ACC0002690,2024-01-01,2024-Q1,behavioral_trigger,757,0,0.4482,0,0,0,0
BUR00020433,ACC0002690,2024-04-01,2024-Q2,quarterly_refresh,757,0,0.3273,0,2,0,0
BUR00020434,ACC0002690,2024-07-01,2024-Q3,collections_trigger,757,0,0.228,0,3,0,0
BUR00020435,ACC0002690,2024-10-01,2024-Q4,quarterly_refresh,757,0,0.1721,0,3,0,0
BUR00020436,ACC0002691,2022-10-01,2022-Q4,quarterly_refresh,699,0,0.8929,0,0,0,0
BUR00020437,ACC0002691,2023-01-01,2023-Q1,cli_review,699,0,0.9374,0,2,0,0
BUR00020438,ACC0002691,2023-04-01,2023-Q2,behavioral_trigger,699,0,0.9647,0,3,0,0
BUR00020439,ACC0002691,2023-07-01,2023-Q3,collections_trigger,699,0,0.9514,0,2,0,0
BUR00020440,ACC0002691,2023-10-01,2023-Q4,collections_trigger,699,0,0.4662,0,3,0,0
BUR00020441,ACC0002691,2024-01-01,2024-Q1,collections_trigger,699,0,0.7313,0,1,0,0
BUR00020442,ACC0002691,2024-04-01,2024-Q2,cli_review,699,0,0.9435,0,0,0,0
BUR00020443,ACC0002691,2024-07-01,2024-Q3,collections_trigger,699,0,0.2081,0,2,0,0
BUR00020444,ACC0002691,2024-10-01,2024-Q4,quarterly_refresh,699,0,0.3929,0,2,0,0
BUR00020445,ACC0002692,2021-04-01,2021-Q2,cli_review,712,0,0.5496,0,0,0,0
BUR00020446,ACC0002692,2021-07-01,2021-Q3,quarterly_refresh,712,0,0.4825,0,3,0,0
BUR00020447,ACC0002692,2021-10-01,2021-Q4,cli_review,712,0,0.8579,0,0,0,0
BUR00020448,ACC0002692,2022-01-01,2022-Q1,quarterly_refresh,712,0,0.5263,0,1,0,0
BUR00020449,ACC0002692,2022-04-01,2022-Q2,quarterly_refresh,712,0,0.7793,0,1,0,0
BUR00020450,ACC0002692,2022-07-01,2022-Q3,behavioral_trigger,712,0,0.5043,0,2,0,0
BUR00020451,ACC0002692,2022-10-01,2022-Q4,collections_trigger,712,0,0.3785,0,2,0,0
BUR00020452,ACC0002692,2023-01-01,2023-Q1,cli_review,712,0,0.3553,0,3,0,0
BUR00020453,ACC0002692,2023-04-01,2023-Q2,annual_review,712,0,0.2609,0,3,0,0
BUR00020454,ACC0002692,2023-07-01,2023-Q3,collections_trigger,712,0,0.4133,0,0,0,0
BUR00020455,ACC0002692,2023-10-01,2023-Q4,collections_trigger,712,0,0.2931,0,1,0,0
BUR00020456,ACC0002692,2024-01-01,2024-Q1,behavioral_trigger,712,0,0.5694,0,3,0,0
BUR00020457,ACC0002692,2024-04-01,2024-Q2,collections_trigger,712,0,0.8936,0,3,0,0
BUR00020458,ACC0002692,2024-07-01,2024-Q3,quarterly_refresh,712,0,0.7705,0,2,0,0
BUR00020459,ACC0002692,2024-10-01,2024-Q4,cli_review,712,0,0.1452,0,1,0,0
BUR00020460,ACC0002693,2024-07-01,2024-Q3,behavioral_trigger,656,0,0.1356,0,2,0,0
BUR00020461,ACC0002693,2024-10-01,2024-Q4,annual_review,656,0,0.157,0,0,0,0
BUR00020462,ACC0002694,2021-07-01,2021-Q3,cli_review,680,0,0.4932,0,0,0,0
BUR00020463,ACC0002694,2021-10-01,2021-Q4,behavioral_trigger,680,0,0.5125,0,0,0,0
BUR00020464,ACC0002694,2022-01-01,2022-Q1,quarterly_refresh,680,0,0.6894,0,1,0,0
BUR00020465,ACC0002694,2022-04-01,2022-Q2,quarterly_refresh,680,0,0.7097,0,3,0,0
BUR00020466,ACC0002694,2022-07-01,2022-Q3,behavioral_trigger,680,0,0.4948,0,3,0,0
BUR00020467,ACC0002694,2022-10-01,2022-Q4,quarterly_refresh,680,0,0.4744,0,1,0,0
BUR00020468,ACC0002694,2023-01-01,2023-Q1,quarterly_refresh,680,0,0.3722,0,1,0,0
BUR00020469,ACC0002694,2023-04-01,2023-Q2,annual_review,680,0,0.1445,0,2,0,0
BUR00020470,ACC0002694,2023-07-01,2023-Q3,cli_review,680,0,0.4683,0,3,0,0
BUR00020471,ACC0002694,2023-10-01,2023-Q4,quarterly_refresh,680,0,0.3171,0,1,0,0
BUR00020472,ACC0002694,2024-01-01,2024-Q1,behavioral_trigger,680,0,0.3364,0,0,0,0
BUR00020473,ACC0002694,2024-04-01,2024-Q2,quarterly_refresh,680,0,0.1638,0,0,0,0
BUR00020474,ACC0002694,2024-07-01,2024-Q3,collections_trigger,680,0,0.5642,0,3,0,0
BUR00020475,ACC0002694,2024-10-01,2024-Q4,collections_trigger,680,0,0.5818,0,3,0,0
BUR00020476,ACC0002695,2022-10-01,2022-Q4,cli_review,539,-5,0.8505,0,1,0,0
BUR00020477,ACC0002695,2023-01-01,2023-Q1,cli_review,538,-1,0.6031,0,0,0,0
BUR00020478,ACC0002695,2023-04-01,2023-Q2,annual_review,531,-7,0.2995,0,1,0,0
BUR00020479,ACC0002695,2023-07-01,2023-Q3,collections_trigger,531,0,0.2787,0,1,0,0
BUR00020480,ACC0002695,2023-10-01,2023-Q4,collections_trigger,531,0,0.8838,0,1,0,0
BUR00020481,ACC0002695,2024-01-01,2024-Q1,collections_trigger,527,-4,0.4936,0,1,0,0
BUR00020482,ACC0002695,2024-04-01,2024-Q2,collections_trigger,527,0,0.4806,0,0,0,0
BUR00020483,ACC0002696,2024-04-01,2024-Q2,annual_review,707,0,0.5974,0,3,0,0
