interaction_id,account_id,interaction_date,interaction_month,channel,interaction_type,hardship_flag,payment_plan_enrolled,dispute_filed,resolved_flag,duration_minutes,months_on_book,digital_login_last_30d
SVC000022995,ACC0002744,2024-12-03,2024-12,chat,payment_inquiry,0,0,0,1,7,31,12
SVC000022996,ACC0002744,2024-12-14,2024-12,chat,balance_inquiry,0,0,0,1,3,31,12
SVC000022997,ACC0002745,2024-01-02,2024-01,ivr,credit_limit_request,0,0,0,0,7,20,0
SVC000022998,ACC0002745,2024-01-02,2024-01,phone,payment_inquiry,0,0,0,0,13,20,0
SVC000022999,ACC0002745,2024-02-08,2024-02,phone,payment_inquiry,0,0,0,1,19,21,15
SVC000023000,ACC0002745,2024-02-25,2024-02,ivr,payment_plan_setup,0,1,0,1,7,21,15
SVC000023001,ACC0002745,2024-02-11,2024-02,ivr,dispute_filed,0,0,1,0,2,21,15
SVC000023002,ACC0002746,2023-04-07,2023-04,app,credit_limit_request,0,0,0,0,4,15,7
SVC000023003,ACC0002746,2023-04-15,2023-04,phone,credit_limit_request,0,0,0,1,18,15,7
SVC000023004,ACC0002746,2023-04-11,2023-04,branch,payment_inquiry,0,0,0,1,8,15,7
SVC000023005,ACC0002746,2023-08-08,2023-08,ivr,general_inquiry,0,0,0,1,2,19,12
SVC000023006,ACC0002746,2023-12-02,2023-12,phone,payment_inquiry,0,0,0,1,38,23,19
SVC000023007,ACC0002746,2023-12-03,2023-12,phone,hardship_request,1,0,0,1,18,23,19
SVC000023008,ACC0002746,2023-12-05,2023-12,app,balance_inquiry,0,0,0,1,5,23,19
SVC000023009,ACC0002746,2024-02-23,2024-02,app,balance_inquiry,0,0,0,1,3,25,6
SVC000023010,ACC0002746,2024-02-27,2024-02,chat,payment_inquiry,0,0,0,1,4,25,6
SVC000023011,ACC0002746,2024-11-02,2024-11,phone,rate_inquiry,0,0,0,1,26,34,17
SVC000023012,ACC0002746,2024-11-28,2024-11,ivr,payment_inquiry,0,0,0,0,9,34,17
SVC000023013,ACC0002747,2023-07-17,2023-07,phone,payment_inquiry,0,0,0,1,38,1,6
SVC000023014,ACC0002747,2023-09-23,2023-09,phone,credit_limit_request,0,0,0,1,20,3,15
SVC000023015,ACC0002747,2023-09-11,2023-09,phone,rate_inquiry,0,0,0,1,38,3,15
SVC000023016,ACC0002747,2023-09-24,2023-09,phone,balance_inquiry,0,0,0,1,34,3,15
SVC000023017,ACC0002747,2023-10-09,2023-10,app,balance_inquiry,0,0,0,1,9,4,18
SVC000023018,ACC0002747,2023-12-22,2023-12,app,fraud_report,0,0,0,1,6,6,7
SVC000023019,ACC0002747,2023-12-19,2023-12,app,general_inquiry,0,0,0,1,1,6,7
SVC000023020,ACC0002747,2024-05-15,2024-05,chat,hardship_request,1,0,0,1,7,11,8
SVC000023021,ACC0002747,2024-05-21,2024-05,app,balance_inquiry,0,0,0,1,8,11,8
SVC000023022,ACC0002747,2024-05-20,2024-05,chat,payment_inquiry,0,0,0,0,5,11,8
SVC000023023,ACC0002747,2024-11-20,2024-11,phone,payment_inquiry,0,0,0,1,23,17,12
SVC000023024,ACC0002747,2024-11-07,2024-11,ivr,hardship_request,1,0,0,1,8,17,12
SVC000023025,ACC0002747,2024-11-24,2024-11,phone,credit_limit_request,0,0,0,1,22,17,12
SVC000023026,ACC0002748,2022-07-18,2022-07,ivr,payment_inquiry,0,0,0,0,8,8,0
SVC000023027,ACC0002748,2022-07-18,2022-07,phone,balance_inquiry,0,0,0,1,8,8,0
SVC000023028,ACC0002748,2022-08-03,2022-08,app,hardship_request,1,0,0,0,1,9,18
SVC000023029,ACC0002748,2022-08-13,2022-08,ivr,credit_limit_request,0,0,0,1,4,9,18
SVC000023030,ACC0002748,2022-09-27,2022-09,ivr,payment_inquiry,0,0,0,0,4,10,12
SVC000023031,ACC0002748,2022-09-16,2022-09,chat,dispute_filed,0,0,1,1,1,10,12
SVC000023032,ACC0002748,2022-09-27,2022-09,ivr,rate_inquiry,0,0,0,1,8,10,12
SVC000023033,ACC0002748,2023-08-15,2023-08,chat,balance_inquiry,0,0,0,1,9,21,0
SVC000023034,ACC0002748,2023-08-12,2023-08,chat,balance_inquiry,0,0,0,1,3,21,0
SVC000023035,ACC0002748,2023-11-11,2023-11,chat,general_inquiry,0,0,0,1,1,24,0
SVC000023036,ACC0002748,2023-11-17,2023-11,app,hardship_request,1,0,0,1,3,24,0
SVC000023037,ACC0002748,2023-11-16,2023-11,phone,dispute_filed,0,0,1,1,8,24,0
SVC000023038,ACC0002748,2023-12-03,2023-12,phone,dispute_filed,0,0,1,1,44,25,0
SVC000023039,ACC0002748,2024-01-22,2024-01,phone,dispute_filed,0,0,1,1,6,26,0
SVC000023040,ACC0002748,2024-02-02,2024-02,phone,dispute_filed,0,0,1,1,11,27,0
SVC000023041,ACC0002748,2024-03-09,2024-03,chat,general_inquiry,0,0,0,1,2,28,0
SVC000023042,ACC0002748,2024-05-07,2024-05,app,balance_inquiry,0,0,0,1,6,30,0
SVC000023043,ACC0002748,2024-05-28,2024-05,app,hardship_request,1,0,0,1,6,30,0
SVC000023044,ACC0002748,2024-06-05,2024-06,chat,rate_inquiry,0,0,0,1,4,31,0
SVC000023045,ACC0002748,2024-07-20,2024-07,chat,general_inquiry,0,0,0,1,7,32,0
SVC000023046,ACC0002748,2024-09-23,2024-09,chat,payment_inquiry,0,0,0,1,5,34,0
SVC000023047,ACC0002748,2024-09-26,2024-09,phone,dispute_filed,0,0,1,1,27,34,0
SVC000023048,ACC0002748,2024-12-08,2024-12,phone,rate_inquiry,0,0,0,1,28,37,0
SVC000023049,ACC0002748,2024-12-11,2024-12,app,hardship_request,1,0,0,0,3,37,0
SVC000023050,ACC0002749,2021-09-14,2021-09,chat,fraud_report,0,0,0,1,4,2,18
SVC000023051,ACC0002749,2021-09-20,2021-09,phone,payment_inquiry,0,0,0,1,31,2,18
SVC000023052,ACC0002749,2022-02-24,2022-02,chat,balance_inquiry,0,0,0,1,9,7,4
SVC000023053,ACC0002749,2022-02-13,2022-02,phone,payment_inquiry,0,0,0,1,6,7,4
SVC000023054,ACC0002749,2022-02-20,2022-02,phone,payment_inquiry,0,0,0,1,37,7,4
SVC000023055,ACC0002749,2022-07-01,2022-07,ivr,payment_inquiry,0,0,0,1,6,12,8
SVC000023056,ACC0002749,2022-07-20,2022-07,app,payment_inquiry,0,0,0,1,4,12,8
SVC000023057,ACC0002749,2022-07-02,2022-07,app,payment_inquiry,0,0,0,1,9,12,8
SVC000023058,ACC0002749,2022-12-07,2022-12,app,dispute_filed,0,0,1,1,8,17,9
SVC000023059,ACC0002749,2022-12-27,2022-12,chat,fraud_report,0,0,0,1,5,17,9
SVC000023060,ACC0002749,2022-12-25,2022-12,chat,hardship_request,1,0,0,1,5,17,9
SVC000023061,ACC0002749,2023-02-02,2023-02,phone,dispute_filed,0,0,1,1,2,19,0
SVC000023062,ACC0002749,2023-03-18,2023-03,phone,fraud_report,0,0,0,1,20,20,0
SVC000023063,ACC0002749,2023-04-15,2023-04,ivr,payment_plan_setup,0,1,0,1,3,21,0
SVC000023064,ACC0002749,2023-04-12,2023-04,ivr,hardship_request,1,0,0,0,2,21,0
SVC000023065,ACC0002749,2023-09-14,2023-09,app,general_inquiry,0,0,0,1,7,26,0
SVC000023066,ACC0002749,2023-09-14,2023-09,app,fraud_report,0,0,0,0,4,26,0
SVC000023067,ACC0002749,2023-10-11,2023-10,chat,payment_inquiry,0,0,0,1,9,27,0
SVC000023068,ACC0002749,2023-10-05,2023-10,phone,balance_inquiry,0,0,0,1,24,27,0
SVC000023069,ACC0002749,2023-12-17,2023-12,chat,dispute_filed,0,0,1,0,5,29,0
SVC000023070,ACC0002749,2023-12-20,2023-12,app,fraud_report,0,0,0,1,2,29,0
SVC000023071,ACC0002749,2023-12-20,2023-12,phone,payment_inquiry,0,0,0,0,27,29,0
SVC000023072,ACC0002749,2024-02-07,2024-02,phone,fraud_report,0,0,0,1,17,31,0
SVC000023073,ACC0002749,2024-02-14,2024-02,phone,hardship_request,1,0,0,1,40,31,0
SVC000023074,ACC0002749,2024-02-21,2024-02,ivr,payment_inquiry,0,0,0,1,3,31,0
SVC000023075,ACC0002749,2024-03-25,2024-03,phone,payment_plan_setup,0,1,0,1,42,32,0
SVC000023076,ACC0002749,2024-03-10,2024-03,phone,general_inquiry,0,0,0,1,43,32,0
SVC000023077,ACC0002749,2024-04-02,2024-04,branch,hardship_request,1,0,0,1,1,33,0
SVC000023078,ACC0002749,2024-04-14,2024-04,chat,payment_plan_setup,0,1,0,1,4,33,0
SVC000023079,ACC0002749,2024-04-19,2024-04,ivr,hardship_request,1,0,0,1,3,33,0
SVC000023080,ACC0002749,2024-05-28,2024-05,phone,hardship_request,1,0,0,1,4,34,0
SVC000023081,ACC0002749,2024-07-04,2024-07,chat,general_inquiry,0,0,0,1,8,36,0
SVC000023082,ACC0002749,2024-08-01,2024-08,chat,fraud_report,0,0,0,1,5,37,0
SVC000023083,ACC0002749,2024-09-04,2024-09,chat,dispute_filed,0,0,1,1,8,38,0
SVC000023084,ACC0002749,2024-09-05,2024-09,phone,payment_plan_setup,0,1,0,1,20,38,0
SVC000023085,ACC0002749,2024-09-21,2024-09,phone,hardship_request,1,0,0,1,3,38,0
SVC000023086,ACC0002750,2022-06-09,2022-06,app,payment_inquiry,0,0,0,1,6,2,9
SVC000023087,ACC0002750,2023-02-02,2023-02,chat,payment_inquiry,0,0,0,0,4,10,8
SVC000023088,ACC0002750,2023-02-11,2023-02,phone,rate_inquiry,0,0,0,1,14,10,8
SVC000023089,ACC0002750,2023-02-06,2023-02,app,balance_inquiry,0,0,0,0,3,10,8
SVC000023090,ACC0002750,2024-01-10,2024-01,app,payment_inquiry,0,0,0,1,2,21,7
SVC000023091,ACC0002750,2024-01-23,2024-01,phone,balance_inquiry,0,0,0,1,17,21,7
SVC000023092,ACC0002750,2024-01-20,2024-01,app,balance_inquiry,0,0,0,1,2,21,7
SVC000023093,ACC0002750,2024-07-07,2024-07,phone,general_inquiry,0,0,0,1,29,27,5
SVC000023094,ACC0002750,2024-07-09,2024-07,chat,balance_inquiry,0,0,0,1,8,27,5
SVC000023095,ACC0002750,2024-10-01,2024-10,app,payment_inquiry,0,0,0,1,2,30,5
SVC000023096,ACC0002751,2024-02-11,2024-02,phone,payment_inquiry,0,0,0,1,19,2,8
SVC000023097,ACC0002751,2024-02-17,2024-02,phone,payment_inquiry,0,0,0,1,11,2,8
SVC000023098,ACC0002752,2022-07-03,2022-07,ivr,payment_inquiry,0,0,0,1,8,3,19
SVC000023099,ACC0002752,2022-07-25,2022-07,phone,balance_inquiry,0,0,0,1,40,3,19
SVC000023100,ACC0002752,2023-01-11,2023-01,chat,payment_inquiry,0,0,0,1,3,9,1
SVC000023101,ACC0002752,2023-01-22,2023-01,phone,general_inquiry,0,0,0,1,25,9,1
SVC000023102,ACC0002752,2023-01-19,2023-01,app,general_inquiry,0,0,0,1,7,9,1
SVC000023103,ACC0002752,2023-11-02,2023-11,ivr,dispute_filed,0,0,1,1,2,19,15
SVC000023104,ACC0002752,2023-11-06,2023-11,phone,balance_inquiry,0,0,0,1,7,19,15
SVC000023105,ACC0002753,2023-08-26,2023-08,phone,general_inquiry,0,0,0,1,22,5,18
SVC000023106,ACC0002753,2024-06-18,2024-06,chat,payment_inquiry,0,0,0,0,4,15,0
SVC000023107,ACC0002753,2024-06-08,2024-06,app,general_inquiry,0,0,0,1,1,15,0
SVC000023108,ACC0002753,2024-06-04,2024-06,chat,general_inquiry,0,0,0,1,2,15,0
SVC000023109,ACC0002754,2023-04-17,2023-04,app,rate_inquiry,0,0,0,1,2,5,10
SVC000023110,ACC0002754,2023-04-12,2023-04,phone,balance_inquiry,0,0,0,1,19,5,10
SVC000023111,ACC0002754,2023-04-03,2023-04,phone,credit_limit_request,0,0,0,1,29,5,10
SVC000023112,ACC0002754,2023-08-27,2023-08,phone,dispute_filed,0,0,1,0,2,9,18
SVC000023113,ACC0002754,2023-08-19,2023-08,app,hardship_request,1,0,0,1,4,9,18
SVC000023114,ACC0002754,2023-09-07,2023-09,phone,dispute_filed,0,0,1,1,24,10,16
SVC000023115,ACC0002754,2024-06-19,2024-06,phone,payment_inquiry,0,0,0,0,22,19,8
SVC000023116,ACC0002754,2024-06-01,2024-06,phone,balance_inquiry,0,0,0,1,13,19,8
SVC000023117,ACC0002754,2024-08-08,2024-08,app,general_inquiry,0,0,0,1,2,21,7
SVC000023118,ACC0002754,2024-08-15,2024-08,app,balance_inquiry,0,0,0,1,2,21,7
SVC000023119,ACC0002754,2024-08-25,2024-08,phone,balance_inquiry,0,0,0,0,41,21,7
SVC000023120,ACC0002754,2024-10-23,2024-10,phone,credit_limit_request,0,0,0,0,42,23,9
SVC000023121,ACC0002754,2024-10-24,2024-10,chat,credit_limit_request,0,0,0,1,7,23,9
SVC000023122,ACC0002754,2024-10-25,2024-10,phone,dispute_filed,0,0,1,1,36,23,9
SVC000023123,ACC0002755,2024-02-10,2024-02,chat,payment_inquiry,0,0,0,1,5,9,13
SVC000023124,ACC0002755,2024-07-10,2024-07,chat,rate_inquiry,0,0,0,0,1,14,10
SVC000023125,ACC0002755,2024-07-20,2024-07,phone,credit_limit_request,0,0,0,1,27,14,10
SVC000023126,ACC0002756,2023-02-06,2023-02,phone,rate_inquiry,0,0,0,1,15,5,0
SVC000023127,ACC0002756,2023-02-14,2023-02,chat,balance_inquiry,0,0,0,0,4,5,0
SVC000023128,ACC0002756,2023-05-26,2023-05,app,payment_inquiry,0,0,0,1,3,8,6
SVC000023129,ACC0002756,2023-05-23,2023-05,app,hardship_request,1,0,0,1,4,8,6
SVC000023130,ACC0002756,2023-06-05,2023-06,chat,balance_inquiry,0,0,0,1,4,9,19
SVC000023131,ACC0002756,2023-07-12,2023-07,chat,dispute_filed,0,0,1,0,8,10,2
SVC000023132,ACC0002756,2023-07-02,2023-07,app,payment_inquiry,0,0,0,1,5,10,2
SVC000023133,ACC0002756,2024-06-10,2024-06,phone,payment_inquiry,0,0,0,1,18,21,9
SVC000023134,ACC0002756,2024-06-13,2024-06,phone,general_inquiry,0,0,0,1,5,21,9
SVC000023135,ACC0002756,2024-12-11,2024-12,phone,fraud_report,0,0,0,1,15,27,5
SVC000023136,ACC0002757,2022-01-03,2022-01,app,balance_inquiry,0,0,0,0,8,8,6
SVC000023137,ACC0002757,2022-01-18,2022-01,app,balance_inquiry,0,0,0,1,6,8,6
SVC000023138,ACC0002757,2022-01-21,2022-01,chat,dispute_filed,0,0,1,1,8,8,6
SVC000023139,ACC0002757,2022-03-04,2022-03,phone,balance_inquiry,0,0,0,1,29,10,19
SVC000023140,ACC0002757,2022-03-12,2022-03,branch,credit_limit_request,0,0,0,1,8,10,19
SVC000023141,ACC0002757,2022-04-03,2022-04,phone,dispute_filed,0,0,1,1,33,11,12
SVC000023142,ACC0002757,2022-04-28,2022-04,app,balance_inquiry,0,0,0,1,7,11,12
SVC000023143,ACC0002757,2022-04-08,2022-04,chat,credit_limit_request,0,0,0,1,1,11,12
SVC000023144,ACC0002757,2022-06-13,2022-06,app,balance_inquiry,0,0,0,1,4,13,17
SVC000023145,ACC0002757,2022-10-15,2022-10,phone,hardship_request,1,0,0,1,11,17,5
SVC000023146,ACC0002757,2022-10-02,2022-10,app,payment_inquiry,0,0,0,0,7,17,5
SVC000023147,ACC0002757,2022-11-23,2022-11,chat,general_inquiry,0,0,0,1,5,18,1
SVC000023148,ACC0002757,2022-11-16,2022-11,ivr,dispute_filed,0,0,1,1,3,18,1
SVC000023149,ACC0002757,2023-02-21,2023-02,phone,general_inquiry,0,0,0,1,36,21,17
SVC000023150,ACC0002757,2023-02-16,2023-02,phone,balance_inquiry,0,0,0,1,41,21,17
SVC000023151,ACC0002757,2023-03-12,2023-03,branch,payment_plan_setup,0,1,0,1,8,22,9
SVC000023152,ACC0002757,2023-03-08,2023-03,phone,balance_inquiry,0,0,0,1,9,22,9
SVC000023153,ACC0002757,2023-03-04,2023-03,chat,rate_inquiry,0,0,0,0,1,22,9
SVC000023154,ACC0002757,2023-08-03,2023-08,phone,dispute_filed,0,0,1,1,24,27,14
SVC000023155,ACC0002757,2023-08-07,2023-08,app,payment_inquiry,0,0,0,1,4,27,14
SVC000023156,ACC0002757,2023-08-19,2023-08,app,general_inquiry,0,0,0,0,4,27,14
SVC000023157,ACC0002757,2023-09-24,2023-09,app,hardship_request,1,0,0,1,7,28,9
SVC000023158,ACC0002757,2023-10-14,2023-10,chat,payment_inquiry,0,0,0,1,6,29,13
SVC000023159,ACC0002757,2023-10-03,2023-10,ivr,rate_inquiry,0,0,0,1,3,29,13
SVC000023160,ACC0002757,2023-11-22,2023-11,app,general_inquiry,0,0,0,1,1,30,8
SVC000023161,ACC0002757,2023-11-01,2023-11,chat,rate_inquiry,0,0,0,1,8,30,8
SVC000023162,ACC0002757,2024-02-13,2024-02,app,balance_inquiry,0,0,0,1,7,33,12
SVC000023163,ACC0002757,2024-03-11,2024-03,app,general_inquiry,0,0,0,1,7,34,13
SVC000023164,ACC0002757,2024-03-19,2024-03,chat,balance_inquiry,0,0,0,1,5,34,13
SVC000023165,ACC0002757,2024-05-15,2024-05,chat,payment_inquiry,0,0,0,1,3,36,14
SVC000023166,ACC0002757,2024-09-24,2024-09,app,general_inquiry,0,0,0,0,8,40,4
SVC000023167,ACC0002757,2024-09-17,2024-09,chat,balance_inquiry,0,0,0,1,7,40,4
SVC000023168,ACC0002758,2023-04-25,2023-04,phone,dispute_filed,0,0,1,1,13,3,16
SVC000023169,ACC0002758,2023-04-10,2023-04,phone,balance_inquiry,0,0,0,1,35,3,16
SVC000023170,ACC0002758,2023-04-14,2023-04,chat,balance_inquiry,0,0,0,0,6,3,16
SVC000023171,ACC0002758,2023-06-20,2023-06,chat,dispute_filed,0,0,1,1,1,5,14
SVC000023172,ACC0002758,2023-07-03,2023-07,chat,hardship_request,1,0,0,1,3,6,14
SVC000023173,ACC0002758,2023-07-08,2023-07,phone,payment_inquiry,0,0,0,1,6,6,14
SVC000023174,ACC0002758,2023-07-09,2023-07,app,payment_inquiry,0,0,0,1,5,6,14
SVC000023175,ACC0002758,2023-08-18,2023-08,app,payment_inquiry,0,0,0,1,2,7,4
SVC000023176,ACC0002758,2023-08-25,2023-08,app,credit_limit_request,0,0,0,1,2,7,4
SVC000023177,ACC0002758,2023-09-23,2023-09,ivr,credit_limit_request,0,0,0,1,8,8,5
SVC000023178,ACC0002758,2023-09-21,2023-09,chat,hardship_request,1,0,0,1,2,8,5
SVC000023179,ACC0002758,2023-09-28,2023-09,app,payment_inquiry,0,0,0,1,4,8,5
SVC000023180,ACC0002758,2024-04-28,2024-04,chat,general_inquiry,0,0,0,1,2,15,14
SVC000023181,ACC0002758,2024-04-03,2024-04,chat,dispute_filed,0,0,1,1,9,15,14
SVC000023182,ACC0002758,2024-04-26,2024-04,app,payment_inquiry,0,0,0,1,4,15,14
SVC000023183,ACC0002759,2024-02-23,2024-02,app,hardship_request,1,0,0,0,1,5,1
SVC000023184,ACC0002759,2024-02-24,2024-02,chat,balance_inquiry,0,0,0,0,9,5,1
SVC000023185,ACC0002759,2024-05-27,2024-05,app,credit_limit_request,0,0,0,1,6,8,5
SVC000023186,ACC0002760,2024-04-21,2024-04,phone,dispute_filed,0,0,1,1,38,6,19
SVC000023187,ACC0002760,2024-09-26,2024-09,app,dispute_filed,0,0,1,1,7,11,10
SVC000023188,ACC0002760,2024-09-09,2024-09,phone,payment_inquiry,0,0,0,1,13,11,10
SVC000023189,ACC0002761,2022-09-11,2022-09,chat,balance_inquiry,0,0,0,1,3,11,17
SVC000023190,ACC0002761,2022-09-12,2022-09,phone,payment_inquiry,0,0,0,0,22,11,17
SVC000023191,ACC0002761,2022-09-04,2022-09,ivr,payment_inquiry,0,0,0,1,7,11,17
SVC000023192,ACC0002761,2023-06-14,2023-06,app,payment_inquiry,0,0,0,1,1,20,6
SVC000023193,ACC0002761,2023-07-05,2023-07,chat,payment_inquiry,0,0,0,1,2,21,5
SVC000023194,ACC0002761,2023-07-20,2023-07,ivr,dispute_filed,0,0,1,1,2,21,5
SVC000023195,ACC0002761,2023-10-02,2023-10,chat,dispute_filed,0,0,1,1,5,24,8
SVC000023196,ACC0002761,2024-03-08,2024-03,phone,payment_inquiry,0,0,0,1,11,29,18
SVC000023197,ACC0002761,2024-03-16,2024-03,app,payment_inquiry,0,0,0,1,3,29,18
SVC000023198,ACC0002761,2024-03-25,2024-03,ivr,rate_inquiry,0,0,0,1,8,29,18
SVC000023199,ACC0002761,2024-05-28,2024-05,chat,payment_inquiry,0,0,0,1,4,31,15
SVC000023200,ACC0002761,2024-05-19,2024-05,phone,rate_inquiry,0,0,0,1,6,31,15
SVC000023201,ACC0002761,2024-11-02,2024-11,app,general_inquiry,0,0,0,1,9,37,3
SVC000023202,ACC0002761,2024-11-01,2024-11,chat,balance_inquiry,0,0,0,1,5,37,3
SVC000023203,ACC0002761,2024-11-19,2024-11,chat,rate_inquiry,0,0,0,1,1,37,3
SVC000023204,ACC0002762,2021-02-10,2021-02,ivr,balance_inquiry,0,0,0,1,2,1,10
SVC000023205,ACC0002762,2021-06-19,2021-06,chat,dispute_filed,0,0,1,1,5,5,18
SVC000023206,ACC0002762,2021-07-05,2021-07,app,payment_inquiry,0,0,0,1,2,6,13
SVC000023207,ACC0002762,2021-07-05,2021-07,chat,payment_inquiry,0,0,0,1,2,6,13
SVC000023208,ACC0002762,2021-08-02,2021-08,app,payment_inquiry,0,0,0,1,1,7,5
SVC000023209,ACC0002762,2021-08-20,2021-08,app,dispute_filed,0,0,1,1,2,7,5
SVC000023210,ACC0002762,2021-08-16,2021-08,chat,balance_inquiry,0,0,0,1,5,7,5
SVC000023211,ACC0002762,2021-10-22,2021-10,chat,rate_inquiry,0,0,0,1,3,9,15
SVC000023212,ACC0002762,2021-11-22,2021-11,phone,payment_inquiry,0,0,0,1,33,10,13
SVC000023213,ACC0002762,2022-11-22,2022-11,phone,rate_inquiry,0,0,0,1,14,22,5
SVC000023214,ACC0002762,2022-11-19,2022-11,phone,payment_inquiry,0,0,0,1,10,22,5
SVC000023215,ACC0002762,2023-03-01,2023-03,app,payment_inquiry,0,0,0,1,7,26,16
SVC000023216,ACC0002762,2023-03-27,2023-03,chat,dispute_filed,0,0,1,1,8,26,16
SVC000023217,ACC0002762,2023-04-10,2023-04,ivr,payment_inquiry,0,0,0,1,4,27,1
SVC000023218,ACC0002762,2023-12-27,2023-12,phone,credit_limit_request,0,0,0,1,12,35,4
SVC000023219,ACC0002762,2024-02-06,2024-02,chat,rate_inquiry,0,0,0,1,6,37,14
SVC000023220,ACC0002762,2024-02-05,2024-02,branch,hardship_request,1,0,0,1,9,37,14
SVC000023221,ACC0002762,2024-05-11,2024-05,chat,balance_inquiry,0,0,0,0,8,40,10
SVC000023222,ACC0002762,2024-07-22,2024-07,app,general_inquiry,0,0,0,1,3,42,4
SVC000023223,ACC0002762,2024-09-09,2024-09,chat,payment_inquiry,0,0,0,1,2,44,10
SVC000023224,ACC0002762,2024-11-02,2024-11,phone,dispute_filed,0,0,1,1,35,46,14
SVC000023225,ACC0002763,2024-11-02,2024-11,phone,payment_inquiry,0,0,0,1,16,6,2
SVC000023226,ACC0002763,2024-11-04,2024-11,app,payment_inquiry,0,0,0,1,3,6,2
SVC000023227,ACC0002764,2022-10-07,2022-10,phone,payment_inquiry,0,0,0,1,16,3,19
SVC000023228,ACC0002765,2021-09-20,2021-09,app,dispute_filed,0,0,1,1,5,8,11
SVC000023229,ACC0002765,2022-11-12,2022-11,chat,hardship_request,1,0,0,1,1,22,0
SVC000023230,ACC0002765,2022-11-07,2022-11,app,payment_inquiry,0,0,0,1,8,22,0
SVC000023231,ACC0002765,2022-11-01,2022-11,chat,dispute_filed,0,0,1,1,7,22,0
SVC000023232,ACC0002765,2023-02-20,2023-02,chat,hardship_request,1,0,0,1,6,25,0
SVC000023233,ACC0002765,2023-05-20,2023-05,app,general_inquiry,0,0,0,0,5,28,0
SVC000023234,ACC0002765,2023-05-27,2023-05,chat,fraud_report,0,0,0,1,5,28,0
SVC000023235,ACC0002765,2023-05-24,2023-05,ivr,dispute_filed,0,0,1,1,5,28,0
SVC000023236,ACC0002765,2023-07-15,2023-07,app,dispute_filed,0,0,1,1,3,30,0
SVC000023237,ACC0002765,2023-07-06,2023-07,ivr,balance_inquiry,0,0,0,1,8,30,0
SVC000023238,ACC0002765,2023-07-03,2023-07,branch,hardship_request,1,0,0,1,5,30,0
SVC000023239,ACC0002765,2023-08-04,2023-08,chat,hardship_request,1,0,0,1,3,31,0
SVC000023240,ACC0002765,2023-08-11,2023-08,phone,balance_inquiry,0,0,0,1,24,31,0
SVC000023241,ACC0002765,2023-09-10,2023-09,phone,dispute_filed,0,0,1,1,4,32,0
SVC000023242,ACC0002765,2023-09-13,2023-09,ivr,payment_plan_setup,0,1,0,1,4,32,0
SVC000023243,ACC0002765,2023-10-14,2023-10,app,hardship_request,1,0,0,1,6,33,0
SVC000023244,ACC0002765,2024-02-02,2024-02,app,fraud_report,0,0,0,0,1,37,0
SVC000023245,ACC0002765,2024-02-03,2024-02,phone,hardship_request,1,0,0,0,32,37,0
SVC000023246,ACC0002765,2024-04-06,2024-04,app,payment_plan_setup,0,1,0,1,3,39,0
SVC000023247,ACC0002765,2024-07-03,2024-07,app,hardship_request,1,0,0,1,6,42,0
SVC000023248,ACC0002765,2024-07-23,2024-07,branch,general_inquiry,0,0,0,1,4,42,0
SVC000023249,ACC0002765,2024-08-20,2024-08,app,dispute_filed,0,0,1,1,2,43,0
SVC000023250,ACC0002765,2024-08-07,2024-08,phone,hardship_request,1,0,0,1,44,43,0
SVC000023251,ACC0002765,2024-08-08,2024-08,app,dispute_filed,0,0,1,1,1,43,0
SVC000023252,ACC0002765,2024-09-27,2024-09,phone,hardship_request,1,0,0,0,6,44,0
SVC000023253,ACC0002765,2024-09-18,2024-09,app,hardship_request,1,0,0,1,6,44,0
SVC000023254,ACC0002765,2024-09-19,2024-09,app,rate_inquiry,0,0,0,1,3,44,0
SVC000023255,ACC0002766,2022-12-16,2022-12,phone,payment_inquiry,0,0,0,1,29,8,16
SVC000023256,ACC0002766,2022-12-24,2022-12,app,payment_inquiry,0,0,0,0,4,8,16
SVC000023257,ACC0002766,2022-12-24,2022-12,chat,credit_limit_request,0,0,0,1,4,8,16
SVC000023258,ACC0002766,2023-06-01,2023-06,ivr,general_inquiry,0,0,0,0,5,14,8
SVC000023259,ACC0002766,2023-06-17,2023-06,phone,balance_inquiry,0,0,0,1,23,14,8
SVC000023260,ACC0002766,2023-06-05,2023-06,app,dispute_filed,0,0,1,1,4,14,8
SVC000023261,ACC0002766,2023-07-04,2023-07,phone,dispute_filed,0,0,1,1,42,15,11
SVC000023262,ACC0002766,2023-10-11,2023-10,phone,rate_inquiry,0,0,0,0,40,18,3
SVC000023263,ACC0002766,2023-10-22,2023-10,phone,balance_inquiry,0,0,0,1,43,18,3
SVC000023264,ACC0002766,2024-01-13,2024-01,app,balance_inquiry,0,0,0,1,4,21,16
SVC000023265,ACC0002766,2024-06-22,2024-06,phone,balance_inquiry,0,0,0,1,38,26,19
SVC000023266,ACC0002766,2024-09-27,2024-09,phone,payment_inquiry,0,0,0,1,11,29,2
SVC000023267,ACC0002767,2023-08-22,2023-08,chat,payment_inquiry,0,0,0,0,9,10,0
SVC000023268,ACC0002767,2023-08-15,2023-08,branch,hardship_request,1,0,0,1,1,10,0
SVC000023269,ACC0002767,2024-04-26,2024-04,branch,balance_inquiry,0,0,0,1,8,18,6
SVC000023270,ACC0002767,2024-04-08,2024-04,phone,dispute_filed,0,0,1,1,44,18,6
